Id,ProductId,UserId,ProfileName,Score,Text
882,B0018KR8V0,A3CE5TQNV19AFZ,"Abhishek ""Abhi""",5,"Product arrived as promised. Also, I have had these bars before and I really like them. Thanks!"
883,B0018KR8V0,A2NMQWBDWT3SQF,Lorel Shea,5,"I'm off gluten and trying to wean myself off dairy as well.  Larabar pecan pie has no gluten or dairy, and it actually tastes great!  The bars are 1.6 ounces, which I find just the right size for a snack.  The pecan flavor is sweet, but not too sweet, and the bar has a nice balance between soft and crunchy. There are 220 calories in each bar, and 130 of them are fat calories, but this is FAR healthier for you than any candy bar.  Ingredients are dates, pecans, and almonds- amazingly simple!<br /><br />Highly recommended."
884,B0018KR8V0,AI0NMYA3LKXW1,"Bartok Kinski ""A casual stroll through the lu...",5,"I love the Fruit & Nut Food bars from Larabar.<br /><br />They are a healthy snack, and unlike many other fruit flavored bars, you can actually taste the dead fruit.<br /><br />I had never tried the Cherry Pie before and they are very good."
885,B0018KR8V0,A3718PDT2WSKP9,CLC,5,"I buy these bars 5 boxes at a time.  I feed them to my 1 and 3 year olds for a night time snack or an on the go 'get by until supper' snack.<br /><br />They love many of the flavors, but banana and peanut butter & jelly are their favorites (well...according to my 3 year old...b/c 1 year old can't talk and eats everything!).  My favorites are banana and lemon.<br /><br />I use them as part of my diet routine.  I keep one with me at all times so that I never get tempted to hit a drive thru.<br /><br />These bars are not exactly a Ho-Ho or Twinkie, but they do taste great and are a good manageable healthy treat to your day!!<br /><br />I tell everyone about them!  Their limited ingredients make me feel good about giving them to my kids!"
886,B0018KR8V0,AHNRQ7T5TK47T,"J. Valente ""ice knight""",5,Great price using Amazon's subscription service.  The bars are a satisfying snack when I hike or bike even at work.  Highly recommend but do not let them sit around for they do expire due to chemicals used to preserve!
887,B0018KR8V0,AYGJ96W5KQMUJ,SJP,4,"These are, like all LaraBars, flavorful, filling, and made of simple ingredients.  The flavor wasn't all I'd hoped, given some of the reviews - they're cherry pie LaraBars with chopped peanuts added - a little peanut taste as you bite into them, and a peanut aftertaste.  What I loved about peanut butter sandwiches was the way the richness of the peanut butter contrasted with the fruitiness of the jelly.<br /><br />These bars don't do it for me, since they lack the rich peanut butter taste I love.  However, they're not at all bad in themselves (just not so good that they'd make my favorites list, where apple pie remains at the top, though I've never tried a LaraBar I really didn't like)."
888,B0018KR8V0,ABQVDKWU40G0V,"Sinclair ""=)""",5,"The raw nuts and fruits in these bars make them as close to nature as anything you will find in a wrapper. The Larabar reminds me of the naturally zesty and sweet fruit rolls I used to eat as a kid but also has wonderful, flavorfull fresh nuts mixed in. Raw nuts contain healthy fats and the protein and fat in the nuts will lower the glycemic index of the food. If you don't want to lug around raw cherries and a snack bag of raw nuts, this is the convenient alternative.<br /><br />Keep in mind, these are excellent treats for pets too. They are especially nice for birds who like to pick at the dried fruit and munch on the raw nuts. If you are going to offer these to a pet, please check the ingredients to be sure they are compatible with your species of pet."
889,B0018KR8V0,A2XC5HARM2Z6Q7,"Richard A. Rodriguez ""iluvyourwork""",5,"I have these shipped to me every month, as they are the best tasting Larabar I've had! I always carry around 1 or 2 with me for a quick boost, and with 6 grams of protein, they are a great energy booster."
890,B0018KR8V0,AELTNITEZ1TIT,Chuck,4,"The Cinnamon Roll flavors are not quite as good as the other Larabars.  There is just not enough cinnamon for my tastes.  However, they are still very tasty!"
891,B0018KR8V0,A3HBVVZCMJPPX4,Dr. Michael A. Rinella,5,Simple is good.  Three ingredients.  Tart and tasty.<br /><br />Completely meritorious and not the least bit meretricious.<br /><br />I give them as gifts to dear friends.
892,B0018KR8V0,A1PFK5LXIAWGPJ,Longtime Amazon Customer,5,"I've tried many bars over the years, from snack bars to energy bars. These bars are the best tasting and are great in any flavor, but my favorite flavor is Peanut Butter Cookie as it's not too sweet. Being gluten sensitive and struggling with low blood sugar, Lara Bars are the perfect balanced snack for me when on the go whether I'm running errands or exercising. I ride a bicycle for many miles and carry a couple of Lara Bars, some fruit, and water. As a result, I feel sufficiently fueled for my rides and do not encounter any stomach distress."
893,B0018KR8V0,A1QUXQA6WSVTH1,no Moe gluten,5,"these are awsome....my four year olds love them.  They are an easy snack to take on the go that is nutritious without gluten, sugar or worries:)"
894,B0018KR8V0,A23KZBVCFKW1XS,IdaYooper,4,"First let me state that I've only tried 3 flavors so far (chocolate coconut, cocoa mole', and apple pie).<br /><br />I found chocolate coconut to be my least favorite. Normally I like the chocolate coconut combination, but in this brand it just didn't work for me!  If I had to rate it, I'd only give it 2 out of 5 stars.<br /><br />However, I was pleasantly surprised to find that cocoa mole' was a huge improvement (so if you're in the mood for something chocolaty- I would highly recommend this)!!  The cinnamon/chili combo is very unique (but shouldn't be a surprise if you know what mole' is).  The cinnamon is comforting, and the chili gives it a little zing- with a faint hint of heat.<br /><br />  The apple pie flavor is so far my favorite out of the three.  You can definitely taste the distinct apple cinnamon flavor.  I'm not sure if I encountered a rasin in mine though.  I also like that it has walnuts in it.<br /><br />  Anyway, I can't wait to sample other flavors!  ..I hope they come up with a new flavor that involves macadamia nuts!!"
895,B0018KR8V0,A30ID7FZKVHDJ4,D. Grinberg,5,"The box shipped to me receives one star for old and stale inventory.<br />The product itself receives 5 stars.<br />Amazon receives 5 stars for refunding the full purchase amount.<br />Customer Service receives 5 starts for their professional conduct.<br /><br />For several years I have been purchasing my favorite LaraBar flavors at the nearest Trader Joe's location. I recently moved to an area where TJ has little presence, if any, and ordered the bars from Amazon instead. Although the label on the box had indicated the expiration date was 10 months away, the first bar I chewed into was dry, stale, with a bitter after taste. This is disappointing because I am familiar with this product and I know what flavor to expect. I still like LaraBar and will continue to consume it but my next purchase will have to be from a brick and mortar location where I can sample an individual bar prior to purchasing a full box.<br />Upon my request Amazon had issued a full refund for this purchase. Hail Amazon!!!!"
896,B0018KR8V0,A3PAO6LO58KQ9T,J. Niblock,5,This is a great vegan and gluten free snack.  A lifesaver to have on hand when other vegan gluten free food is not available.
897,B0018KR8V0,A10O8SJ9M74Y43,"K. Shchyelkunova ""Bargain Hunter""",5,"I can't believe some people actually manage to compare these bars to Snickers or other fake-ingredient bars. Really? A 200 calories of fruit and nuts vs. hydrogenated, high-fructose, heart-attack calling candy bars should really make this decision easy.<br />I actually came across Larabars just recently. I heard about them, but I was just never too curious to actually read the ingredients and try one. To give a little background on my life-style, I do all of my own cooking to make sure I know exactly what goes into it. I stray away from all the processed foods and I don't eat grains and starches such as potatoes. I also don't eat refined sugars as it falls into a category of processed foods. With that said, I am a human being and I do get cravings for something dessert-like. I have very high standards for my dessert. It has to be all-natural, unprocessed, and preferably without added sweeteners. With all of those requirements one has to pretty much always prepare their desserts from scratch because there aren't whole lot of prepackaged foods out there that have that same philosophy about preparing it. Larabar is one of the very few out there who actually got it right.<br />I was a little skeptical about the taste of the bars when I bought a couple to sample, but they all exceeded my expectations and I will definitely be buying them in the future.<br />Now, I wouldn't overindulge in eating a few of those a day as they are still plenty sweet and carbolicious, but I usually have a few bites after lunch as a dessert treat. One bar lasts me 3-4 days and I will choose it over Snickers any time of the day."
898,B0018KR8V0,A1P2XYD265YE21,"Andrea ""Readaholic""",5,"This bar tastes just like pecan pie!!!<br /><br />It is truly amazing. There is no flour, sugar, eggs, chemicals, preservatives, or anything bad.<br /><br />There are only natural, healthy ingredients.<br /><br />This bar is suitable for vegans.<br /><br />This bar is suitable for health-conscious people or people on a diet.<br /><br />If you like pecan pie, but don't want to eat them because of all the bad stuff in them, then this bar should fill the bill and satsify your craving!!!!"
899,B0018KR8V0,ABXKP2NAO80LY,Curtis Stewart,3,"Unlike the Cherry Pie which is great and really taste like cherry pie, this is more of a lime flavored almond bar. Not bad, but not great."
900,B0018KR8V0,A2M0X2N1Z8M6L4,P. Holter,5,"these are awesome!! they are probably my favorite brand of bars. i like how they don't contain a lot of ingredients(i think usually about 2-5) & it's all very natural stuff (probably the most natural bars out there), like dates, nuts, and stuff like that.<br />some people complain about the amount of fat, but it is all healthy fat! and fat is not bad for you.. we need it to live! our bodies could not survive without it.<br />oh and my favorite flavor is the peanut butter cookie one... i wish amazon would sell it on here!"
901,B0018KR8V0,A46ISDZA1HU4K,Heather,4,"I love Larabars and I love pistachios. Unfortunately I have found too many nutshells in my pistachio larabars. The shells I find are small, but it is bothersome to me to be chewing on something and suddenly hit something sharp and hard. I don't think I'll be buying these again, despite their good taste."
902,B0018KR8V0,A1LRLJSYIFTQUG,Listen,5,"These bars are great!  I like so many of the different flavors. It is hard to find a soy-free and dairy-free bar with some protein, so it was great to find these. On top of all the benefits, these tasted better then any granola or nutrition bar I have found!  Give these a try, you won't be disappointed."
903,B0018KR8V0,A358M1E5XINR4D,M. fisher,5,if you want a healthy treat and one that is very satisfying try the lara bars. an important plus is that is soy free which is important to a lot of people these days.
904,B0018KR8V0,A3KYS85ISBSX5M,J. M. Walker,5,This is my favorite Larabar.<br />The lime and coconut give it a lightness to balance the richer flavors.
905,B0018KR8V0,A388C7DD1OMRZY,Eilene Edwards,5,"I love that this has a fair amount of protein and the only sugar source is directly from the fruit.  I also love that it has a VERY short ingredient list.  This is why I picked this bar for my kids, who have several allergies, including gluten and soy.  My favorite flavor by far is the Pistachio.  DS aged 4 agrees with me.  He only wants the green one!"
906,B0018KR8V0,A15VP60XAIO5DN,Eve,5,"Larabars are delicious, and I was amazed when I read the ingredients list. There's nothing but real, healthy things! I've only had the Apple Pie flavor, which I was told was the best, and it was really great. I can have a sweet treat during the day, I just have to snack, but it's healthy!"
907,B0018KR8V0,A12ENBT314RFXR,"P. Gray ""The Gluten Free Assistant""",5,"I love the fact that the gluten-free products by larabar say so right on the display box in the store so it takes the guess work out of it for you. They taste just like the flavor they're supposed to and aren't too sweet for a quick snack. They still hold you over until you can get some actual food in your stomach, which is great. I keep these around as much as I can! My favorite GF flavors are key lime pie, pecan pie, apple pie, and banana nut bread."
908,B0018KR8V0,A1ZKMZ708U140P,"Lynn E. Benton ""water sign""",5,"If you love cherry pie, you will love this product. It has the tartness of cherry pie with just the right amount of sweetness. The nuts give it some crunch to make it last a little longer. All natural ingredients with no sugar added make it the perfect snack."
909,B0018KR8V0,A3BUFWY7JGT4X,Greta Y. Rossi,5,"These are terrific!  They remind me of real cherry pie, but much healthier.  don't worry about the fat content or the calories.  I lost weight eating these."
910,B0018KR8V0,A170ETPQ4V6LDZ,"P. Pursel ""ppursel""",5,"What a simple concept, a few raw natural ingredients, that make a moist delicious snack.  Pecan pie and Cashew cookie are my favorites so far, but I have many more to try.  Just ordered the chocolate ones, can't wait to try those."
911,B0018KR8V0,A37RBOIW196V7E,Randall A. Kindig,5,"The Cashew Cookie is my favorite flavor of the Larabar.  Very tasty!  I have Crohn's Disease and am on the SCD diet.  Since this is made strictly with nuts and fruit (no other additives at all), it's a perfect snack!  I eat a couple of these each day."
912,B0018KR8V0,A3Q8WSHXGHZIMA,ch_everyounce,5,"This bar is great for getting raw fruit and nuts into your family. Could the nuts be chopped a bit smaller? Sure. But then the whole bar would be too mushy. Could they use fewer dates (to cut the sugar) and make the bar as moist? Doubtful. Cheries are tough as dried fruit goes, and I'm guessing that's the reason for the excessive dates. (Note, though, I can't stand plain dates and I don't notice the flavor or find them overwhelming. I'd just like a more tart, less sweet bar.)<br />This is the alternative to giving yourself and your family dried fruit--this bar is softer, easier to share, and slightly more flavorful than the best dried fruit. It makes nuts palatable to kids who think they don't like nuts. And that means more protein into your diet (though not as much as I'd like, it has exponentially more than plain fruit).<br />Great bar. Good price through Amazon. Stash these bars in your car, your briefcase, your desk drawer, your diaper bag, your kids' backpacks, and your family's workout bags."
913,B0018KR8V0,A1G5A8NMZT9QIL,California Vegan,5,These are wonderful for travel and snacks.  The taste is great.  Most rawfood that is suppose to taste like something cooked doesn't to me.  This does.  They have a new flavor key lime pie that is also great.
914,B0018KR8V0,A3TJBSMGZHBZQ1,ultrarunnermeri,5,"While looking for a healthy, all natural, food to eat on my long runs, i found the larabars. I had tried some other bars that were more fruity and had some sugar crashes. The larabars did not cause that effect on me. I have tried many of the flavors and find them surprisingly delicious for something so healthy. The cinnamon roll, cashew cookie, apple pie, and gingersnap are my favorites so far. The cherry pie was too cherry for me. This is a snack you can feel good about eating!"
915,B0018KR8V0,A1VW4L5NKA0PN9,"S. Reeves ""butterflygirl""",5,"I tried these on a recommendation from the authors of ""Skinny Bitch"" via their website.  I bought the Cherry Pie bar at my local grocery store and it was GREAT.  From the look of it and my experience with natural snack bars in the past, I was not expecting much, but I was pleasantly surprised.  It was VERY sweet and tasty, despite having no added sugar and all of THREE natural ingredients.  Sure, it's 200 calories, but it's filling and satisfied my (huge) sweet tooth.  I can't wait to try other flavors!"
916,B0018KR8V0,A1639Y3GWZHR9C,"Lisa Brown ""L Brown""",5,"These Lara bars are great! They are raw, unprocessed, kosher, vegan and made of ingrediants that are good for you. When you eat foods that are in<br />their purest form (raw and unprocessed) you can eat them without guilt without worrying about calories. These bars are my favorite."
917,B0018KR8V0,A25CAXYF2CP6CJ,Susan E. Dress,5,"Lara bars are easy to pack in a purse or desk drawer, make a full meal [for me] with a glass of milk, and taste good. I'm amazed that they are able to make so many different flavored bars using so few ingredients. Only one thing would make Lara perfect: being able to buy a 'variety' box. I don't have enough room in my small kitchen to keep a box of each kind."
918,B0018KR8V0,AP0K8XE7AIIVZ,ABP,5,"I started picking up these bars at the health food store after I had to give up granola bars.  The cherry pie bars taste amazingly like the real filling, except without all the unnecessary sugar.  The bars are sweet enough on their own and the nuts add a delightful crunch.  The other flavors are delicious as well.  The price of the individual bars can fluctuate by more than sixty cents depending on the vendor and Amazon sells them for less as a large package than the individuals would cost at the cheapest store.  The organic ingredients and lack of additives ensure that the bars are gluten-free, but are still tasty."
919,B0018KR8V0,A10DRKUBQUTRS4,"Jessica R. Newburg ""Jessica""",5,I had never tried lara bars before and I loved them!  Seller was speedy and efficient.  A+++!!
920,B0018KR8V0,A3UVT34TSPF5W4,B. Schorr,5,A little harder to find than most of the other Larabars....by far my favorite.  All natural and very light lemon flavor. Packed with nuts to satisfy hunger for several hours and just sweet enough to keep cravings at bay.  My six year old even likes these.
921,B0018KR8V0,A1L8O1760QA1M,Mauby,5,I really like the Lara bar series of bars.  This one is yummy but very strong.  I can only have maybe half at a sitting.
922,B0018KR8V0,A1L8O1760QA1M,Mauby,5,"This is a yummy, healthy cinnamon bar for on the go people.  Cinnamon actually slows the insulin levels down when consuming sugary foods, so it's always good to include in a snack.  I would buy this bar again.  I love that it is just raw food - not cooked or processed much more than grinding it up."
923,B0018KR8V0,A1AFBACUB20VZ3,srg,5,"These lemon Larabars are my favorite flavor. They are quite tasty and good for you, too."
924,B0018KR8V0,A2GUJ4ZEQIEW4G,"S. Christiansen ""foodie""",5,"Lara Bars are tasty, convienient and a wonderful way to get raw foods into your diet.<br /><br />I travel quite a bit and purchasing food in the airport is not as healthful as I wish.  Lara Bars are there in a pinch.  The Apple Pie flavor is very like an apple pie."
925,B0018KR8V0,A22V22KRTSNU19,"M. Bontekoe ""cowgirl""",5,"I love Larabars, and it was great to find them at a better price than Health Food Stores. These are wonderful, natural, only two ingredients, and ""living"" food."
926,B0018KR8V0,A11CK6P4SLO6RU,K. Dresser,5,I absolutely LOVE the Chocolate Cononut Chew Larabars!  I have tried most of the larabar flavors and the taste and texture are delicious with all the flavors I have tried.  This is my absoulte fav with only 5 all natural ingredients.  My second choice is the pecan pie larabar.  Almost as good as this one.  I eat one for breakfast and then follow with a light mid-morning snack.
927,B0018KR8V0,A3UUJ6UADL8666,A. D. Mucciolo,5,"This item came up in a gold box recommendation and I took a chance.  While a bit more expensive than the Cliff Bars I had been buying, these were an absolute treat and I plan to purchase more.  The all-natural raw foods approach makes for the best snack bar I've ever had - delicious, not over-sweetened, no sticky aftertaste, not too dry, and one bar was often the perfect mid-afternoon snack to carry me over until dinner.  I tried the chocolate version and found it a little too dry for my taste, but similarly well flavored."
928,B0018KR8V0,A3AFCZTWL5VNNR,"ellen ""ellen in atlanta""",5,"I am taste testing the Larabars, and the Cashew Cookie bars are wonderful - they have the consistency of the canned Halvah that you get in the gourmet stores, but has a cashewy taste.<br />Of all the flavors I have tried, the Pecan Pie, the Cinnamon Roll, and the Cashew are my favorites.<br />The least favorites - Cherry Pie, Ginger Snap, and Banana.<br />The Apple Pie is good, but blander than the other flavors. The Chocolate Coconut is good, but the coconut flavor isn't as prominent, though it is worth getting.<br />Also if you have seen the Larabar site, they also have Maya Chocolate Bars - I got some, and my first taste was what I can only describe as 'turpentiney' - do not bother.<br />But these Larabars are a great meal replacement, or snack, and oh so healthy -<br />and a great price with Amazon."
929,B0018KR8V0,A3DPH7DOW5RLQ5,"K. Metelnick ""always looking""",5,"I'm on the go and trying to keep healthy and fit by making sure I eat at regular intervals. I tried the ""energy"" bars and ""nutrition"" bars, but they all have fake sweeteners with that nasty aftertaste. Saw these in the grocery store and picked up a few different flavours. WOW!! All natural ingredients, taste fantastic.<br /><br />And, even though they look small compared to other bars on the shelf, they REALLY fill me up -- all the protein in the nuts and the raw ingredients I think. I even got my picky boyfriend to eat one when we were hiking, and now he steals mine!<br /><br />I would heartily recommend these to anyone looking at any kind of snack or nutrition bar."
930,B0018KR8V0,A3H3LMPJVZ3II9,"S. Suvet ""Raw Foodist""",5,"For those on a raw diet, this product is one of the best.  It is a simple snack (made with only two ingredients; dates and cashews), with no preservatives.  Even if you are not a raw foodist, this bar is a healthy snack to be enjoyed by all.  I even convinced by 83 year-old father to try one and he is hooked!"
931,B0018KR8V0,A1Y7GHEXKPAHOA,Samantha G,4,"I love this product, the pecan and apple pie flavors are TO DIE FOR! They are delicious, healthy, and they're the perfect little snack to keep in my bag for after the gym. BUT BE AWARE, many of the flavors (like the chocolate, cinnamon roll, and cherry pie) are all over powered by the flavor of dates. They're not bad, but there is nothing else you can taste in those flavors besides dates and nuts. I would buy one to try before investing in a whole box of the flavor you're looking for."
932,B0018KR8V0,A4YPNV3DKS6RS,R. Mischel,5,"Cherry pie is my favorite Larabar! What better way to enjoy a completely natural, unprocessed treat. Plus they taste fabulous, too. Of the 6 or so varieties of Larabars I've tried, cherry pie is definitely the best. My tip: avoid the banana one."
933,B0018KR8V0,A233H2J16V56W8,"Claxon,Bill",3,"The creators of this flavor (in the excellent larabar line of energy bars) got the lemon flavor perfect;but why did they leave out the potassium common in most other selections?The potassium is what makes the good ""well being"" feeling after you have digested this wonderful fiber heavy food and without that you get a curious hollow feeling when you are supposed to be humming.That is Humm Foods goal, after all.I wonder what lara was thinking about with this one flavor?I would suggest a re-working of the lemon selection to incorporate more minerals.( especially the potassium).Otherwise, these are great bars; the cherry pie and cinnemon roll are the best ,followed by banana cookie,pecan pie,and apple pie of the flavors I have tried.But as everyone knows, most no other opinion is more subjective than taste."
934,B0018KR8V0,A1KH1WY70DN12U,"E. Price ""goodchoice@bigfoot.com""",5,"HOW DARE YOU RATE THIS 1 STAR SIMPLY BECAUSE YOU DONT LIKE ""CALORIES"". READ THE BOX, NOWHERE DOES IT SAY ""DIET"". IN FACT IT ONLY CLAIMS TO BE ""RAW, NATURAL, AND FUN"" SO HERE IS MY 5 STARS TO CANCEL AT LEAST ONE OF YOUR VOTES."
935,B0018KR8V0,AZUFOBCNOF1EY,"Jonathan Betz-Zall ""Book Bopper""",5,"A little hard to find but well worth the effort, these bars are totally natural as reflected in the excellent taste. Just like anything else, they're best consumed in moderation. And the effective manufacturing process ensures long shelf life, hence they're great for emergency rations."
936,B0018KR8V0,A1I2DOO9NQI32A,"puravida ""Promote sustainable development!""",5,All natural unprocessed raw ingredients. It doesn't get any healthier. A great snack for work or on the go. No added mystery ingredients. Best energy bar ever!
937,B0018KR8V0,A1H2MI0LQ2856G,"susie smith ""SS""",5,"its sooo good. yummy, filling, natural. what more could you ask for!"
938,B0018KR8V0,AJ1EEEH1Y5XN9,"Kimberly ""Pharmacist""",5,These are wonderful!  Much better than a chocolate bar when you need a quick snack.
939,B0018KR8V0,A4ZHSBFS6A2JS,Sandra,5,"Got these for my Mother-in-Law, due to the gluten free diet she has to be on. Come to find out our 22 month old daughter loves them. She is a picky eater so when we found out she will eat the whole bar, we decided to buy her some of her own. I also have tried and enjoyed these bars."
940,B0018KR8V0,A2660LHXJFH0LE,"Dawn ""Dawn""",5,"I got these bars for a quick snack in between clients at work or  while our an about. I'm on a gluten free, dairy free diet, and am somewhat limited to snacks. This has been a great filling substitute. These ones taste just like a PB cookie without all the preservatives and other junk in it! The Peanutbutter and jelly ones taste just like the sandwich! so glad to have some mre options!"
941,B0018KR8V0,A2BMJXNCJAJB0A,"Lane M. Hicks ""Smithicks""",1,"I love Larabars, and have about 1 a day during the week - so much so, that I have been ordering them in bulk to save a few bucks.  I very much like the spiciness of the Ginger Snap flavor, and is probably my 4th favorite flavor (after the brownie, bluberry muffin and pecan pie).<br /><br />Unfortunately, the latest bars I received were moldy, and they don't expire for months.  This item is not eligible for return, which is unfortunate.  $25 into the compost....what a waste!"
942,B0018KR8V0,A19NTQEM5XYHHU,kami847,2,"i picked those bars, because they're my favorite larabars. When package arrived, I noticed, that even though there's still 2 months till expiration  date, my bars are stale and don't taste as the one I was usually getting at my grocery store."
943,B0018KR8V0,ACUK3FHHICCGB,Granny Dee,5,"I can't have gluten, and I was amazed at how good these larabars are! Wholesome ingredients: just dates, peanuts, and a touch of sea salt. And they are incredibly good!"
944,B0018KR8V0,A1MCMCJKKP4548,"Linda C. Kustra ""Casey""",5,"Very good for a treat or something to eat when out as I have allergies to wheat and potatoes, but I can eat this.  Walmart use to carry these in my area in packs of five, but no longer do."
945,B0018KR8V0,A18CKB6R26VFDD,atlas1059,4,"I think that this series of Larabar is what a real healthy snack should contain. If you look at the ingredients on all of this series of Larabars, then you'll see that it has only 3-4 ingredients like the fruit itself, dates and some form of nuts. It doesn't have sugar, salt or other preservatives. Because of the dates, it has natural sweetness and because of the nuts, it has natural saltiness. The nuts also give this bar it's calories (an average bar is about 200 calories).  The taste is well ... not like eating a Nature Valley snack bar. The taste is more like eating mashed fruit and nuts mixed together with dates. If you don't like dates or have a thing against dates, I wouldn't buy any of this series of Larabars because 90% of them have dates as a main ingredients. I think they use it as a natural binder. Because of this, I find that a majority of their bars taste kind of the same ... heavily flavored with dates.<br /><br />But, if you're trying to snack healthily and want to avoid processed foods and those sugary / salty snacks in the ""snack bar"" aisle at the supermarket, this is the bar to go with. Plus, if you buy it in bulk from Amazon, it comes out to be less than $1.25 / bar whereas at the markets it can go as high as $2.00+ / bar.  You just need to go the market and try all the flavors first before you commit to 16 bars of the same flavor at Amazon. It would suck to order 16 bars of a flavor and find out that you can stand the taste of it after the fact."
946,B0018KR8V0,AR2HEJV9S5BJA,A. Lockhart,5,Larabar bars are great because they are all natural with no artificial ingredients. This really tastes like a peanut and jelly sandwich.
947,B0018KR8V0,AMX8MPQD48AXV,"AlanaSays2 ""bobcat10""",5,"these bars are my go to healthy snack. they do not taste healthy at all, you wouldn't know there was only five ingredients in them and that they're made with figs! best gluten free snack i have found so far. i eat them for breakfast almost every day!"
948,B0018KR8V0,A3TC8I6UE6UG22,"P. Stoltz ""Sam""",5,"So far I have tried the Key Lime Pie, Cherry Pie, and the Peanut butter cookie and they all have all had really good flavor without having all the extra processed junk that so many other snack foods have.  I look forward to trying more flavors."
949,B0018KR8V0,A3M807ZJ9NS5W2,R. Rogoski,1,"Every one of the bars have a white fuzzy mold on them. It is disgusting!<br /><br />Fortunately, I received a refund; without having to go through the hassle of having to package them up and send them back."
950,B0018KR8V0,A1FQSSLJ72JRBT,CelenaMarie,5,"First of all, if you haven't tried Larabars yet, you're missing out!  All of their flavors taste just like their names.  Before I tried the Peanut Butter Chocolate Chip, my favorite flavor Larabar was Key Lime Pie (it tastes just like real key lime pie but is so much better for you!)  What first impressed me about Larabar is that I can pronounce all of their ingredients.  What next impressed me was that my picky 3 year old would eat them! He's now 5 and these are still his favorite snack.  Perfect way to get him some healthy, natural calories when he won't eat anything else.  These are my favorite breakfast, and they're best refrigerated.  They're a staple in our house.  Highly recommend!"
951,B0018KR8V0,A3UWWQZQZHQAES,"Charles ""Yo""",5,"So I was going to the store in the morning and then I saw this Larabar in my pocket. I ate it, and my hunger is all gone, so instead of the store I rolled to the park and took a walk.  True story."
952,B0018KR8V0,A28QXWXOVR22NC,Nina Gabriel,4,I love the Chocolate Chip Cookie Dough. Its amazing. Good product--mostly filling for something on the go. Would recommend. Package got to me in 2 days with Amazon Prime. It came in good condition. Was a little worried about melting but I haven't experienced that as being an issue.
953,B0018KR8V0,A21YGZFCHKKJR,Sarah B. Klieger,5,Love these bars. They're easy to tote around and taste like real food! They actually satisfy peanut butter/chocolate cravings! Plus they're gluten free. I've purchased these at different places. They were on sale here and qualified for free shipping...I got two boxes since they tend to go fast!
954,B0018KR8V0,A12GK5JUYAV0HM,"M. Spencer ""Kitty""",4,"These satiate my need for either a quick breakfast or something to eat in the afternoon for a snack when I need something I can carry in my purse. I've tried the lemon and the apple pie. I've very please with them both, but I didn't have unrealistic expectations for them. We, socially, have his idea that for example if we're unwrapping the lemon bar it's going to be bright yellow, vibrant, and very lemony. Not the case. They come out brown and nutty with a light, fragrant lemon flavor. The apple pie is the same. Unwrapped it is a brownie sized cut of brown apple pulp with ample nuts mixed in; very simple, tasty, and meets my need for a quick boost of fruit that won't immediate spoil like buying the freshest of produce might."
955,B0018KR8V0,A1HOXKR7OKJ1X1,"L. R. Dana-kirby ""Leslie Dana Kirby""",5,"I have always enjoyed LaraBars and these cherry pie bars are delightful.  Just three ingredients: dates, almonds, and cherries, these bars are a great texture and slightly sour cherry flavor.  The bars are 200 calories, but you can't argue with the quality of the ingredients and these bars are very satisfying.  I look forward to trying hte other fruit and nut flavors, but I can highly recommend the cherry pie flavor!"
956,B0018KR8V0,A2EJX6SYEMNRGC,DArenas,5,"Love the flavor. It is gluten, dairy and soy free. Dates, peanuts and salt.  Can it be any simpler? Great Hunger satisfier and pick me up."
957,B0018KR8V0,A2AEYTTPMH0MZQ,"Denice ""DJS""",5,Excellent taste without the cream cheese frosting and the calories.  Hits the spot and doesn't stimulate overeating.  Good ingredients.<br /> I won't be reordering because Larabar's parent company (General Mills) is financing the fight against GMO labeling.  So sad we are  controlled by big business who are contaminating our seeds and food crops.  See John Robins blog.
958,B0018KR8V0,A2JSQCBXKZNNJO,Jason Baker,5,"Some people say these are a high fat , high calorie , high glycemic , glorified candybar. I say otherwise. Concerning fat, not all fats are equal , some being healthy . Since this bar is raw all of the fat,protein and sugar have not been denatured  which means you get the full health benefit. As far as being high calorie , considering how nutrient dense these babies are I don't consider 200 calories high in calories at all. For me 200 calories is a perfect number allowing it to be used an nutrient dense snack or a quick meal on the go.<br /><br />Concerning these supposedly being high glycemic , sure , if you were to eat the dates in these by themselves it would be , but the nuts in them bring the glycemic load of the entire bar way down , which is another benefit of the healthy fats in these bars , it allows for the sugars to be released slower and for it to digest slower making you feel full and satisfied longer.<br /><br />As far as these not being any better than a candybar I say noway! No preservatives, no high fructose corn syrup , etc, in these babies , just a healthy combo of fruit and nuts. How many nutrients does a candybar have ? Now look at the nutrient in these , loaded with minerals . Also, unlike many other foods these aren't naturally low in nutrients and then ""fortified"" with man made vitamins and minerals to make them then appear healthy. All the nutrients in these are naturally occuring which gives you the benefits in a synergistic way where other healthy compounds such as flavonoids and phenols work together with naturally occurring vitamins and minerals.<br /><br />People need to let go of the old dogma which makes them think all fat is bad but if it's sugar free then it MUST be good. If that were true then cotton candy , pepsi and skittles would all be great for ya !Fruit and nuts makes for a good healthy breakfast or snack. I'll eat my greens/green smoothies in the other meals of the day. A person shouldn't eat only fruit and nuts during the day but they shouldn't only eat greens either . These bars help make it easy to strike a balance in your diet on the go. Larabars, Pure bars , SmartMonkey bars and ThinkOrganic bars are all healthy brands of raw bars that amazon sells and all worth a try . Experiment and see what flavors you like best , or make your own !"
